Marca,Sistema ,Modelo ,Modo ,Descripcion,Capacidad,Precio,Moneda
TRANE,Paquetes,THK090A4S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 90 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,30864,USD
TRANE,Paquetes,THK102A3S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 102 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,31746,USD
TRANE,Paquetes,THK102A4S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 102 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,32119,USD
TRANE,Paquetes,THK120A3S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 120 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,32528,USD
TRANE,Paquetes,THK120A4S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 120 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,33175,USD
TRANE,Paquetes,THK150A3S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 150 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,52067,USD
TRANE,Paquetes,THK150A4S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 150 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,52356,USD
TRANE,Paquetes,THK180A3S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 180 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,59015,USD
TRANE,Paquetes,THK180A4S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 180 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,59719,USD
TRANE,Paquetes,THK210A3S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 210 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,61124,USD
TRANE,Paquetes,THK210A4S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 210 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,61870,USD
TRANE,Paquetes,THK240A3S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 240 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,66830,USD
TRANE,Paquetes,THK240A4S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 240 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,67727,USD
TRANE,Paquetes,THK300A3S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 300 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,68360,USD
TRANE,Paquetes,THK300A4S00003C*,Precedent (3-25 T)-Cooling Only-High Efficiency-Symbio,Precedent CO High Eff / 300 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,69261,USD
TRANE,Paquetes,WSK036A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 36 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,24954,USD
TRANE,Paquetes,WSK036A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 36 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,25268,USD
TRANE,Paquetes,WSK048A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 48 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,25690,USD
TRANE,Paquetes,WSK048A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 48 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,25983,USD
TRANE,Paquetes,WSK060A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 60 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,27099,USD
TRANE,Paquetes,WSK060A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 60 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,27521,USD
TRANE,Paquetes,WSK072A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 72 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,34074,USD
TRANE,Paquetes,WSK072A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 72 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,34256,USD
TRANE,Paquetes,WSK090A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 90 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,34729,USD
TRANE,Paquetes,WSK090A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 90 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,35076,USD
TRANE,Paquetes,WSK102A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 102 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,39429,USD
TRANE,Paquetes,WSK102A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 102 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,39794,USD
TRANE,Paquetes,WSK120B3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 120 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,46123,USD
TRANE,Paquetes,WSK120B4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 120 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,46379,USD
TRANE,Paquetes,WSK150A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 150 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,72299,USD
TRANE,Paquetes,WSK150A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 150 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,73165,USD
TRANE,Paquetes,WSK180A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 180 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,76072,USD
TRANE,Paquetes,WSK180A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 180 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,76992,USD
TRANE,Paquetes,WSK210A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 210 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,81699,USD
TRANE,Paquetes,WSK210A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 210 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,84141,USD
TRANE,Paquetes,WSK240A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 240 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,85956,USD
TRANE,Paquetes,WSK240A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 240 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,86982,USD
TRANE,Paquetes,WSK300A3S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 300 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,86338,USD
TRANE,Paquetes,WSK300A4S00003C*,Precedent (3-25 T)-Heat Pump-Standard Efficiency-Symbio,Precedent HP Std Eff / 300 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,87553,USD
TRANE,Paquetes,WHK036A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 36 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,28477,USD
TRANE,Paquetes,WHK036A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 36 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,28807,USD
TRANE,Paquetes,WHK048A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 48 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,29715,USD
TRANE,Paquetes,WHK048A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 48 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,30241,USD
TRANE,Paquetes,WHK060A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 60 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,31914,USD
TRANE,Paquetes,WHK060A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 60 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,32554,USD
TRANE,Paquetes,WHK072A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 72 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,34700,USD
TRANE,Paquetes,WHK072A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 72 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,35082,USD
TRANE,Paquetes,WHK090A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 90 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,35482,USD
TRANE,Paquetes,WHK090A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 90 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,35858,USD
TRANE,Paquetes,WHK102A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 102 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,40147,USD
TRANE,Paquetes,WHK102A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 102 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,40605,USD
TRANE,Paquetes,WHK120A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 120 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,46498,USD
TRANE,Paquetes,WHK120A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 120 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,47429,USD
TRANE,Paquetes,WHK150A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 150 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,75146,USD
TRANE,Paquetes,WHK150A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 150 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,75961,USD
TRANE,Paquetes,WHK180A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 180 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,76798,USD
TRANE,Paquetes,WHK180A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 180 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,77751,USD
TRANE,Paquetes,WHK210A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 210 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,81406,USD
TRANE,Paquetes,WHK210A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 210 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,83848,USD
TRANE,Paquetes,WHK240A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 240 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,86847,USD
TRANE,Paquetes,WHK240A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 240 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,88077,USD
TRANE,Paquetes,WHK300A3S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 300 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,93652,USD
TRANE,Paquetes,WHK300A4S00003C*,Precedent (3-25 T)-Heat Pump-High Efficiency-Symbio,Precedent HP High Eff / 300 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,95431,USD
TRANE,Paquetes,DSK036A3S0L003C*,Precedent (3-25 T)-Dual-Low Heat,Precedent Dual (Low Heat),,,USD
TRANE,Paquetes,DSK048A3S0L003C*,Precedent (3-25 T)-Dual-Low Heat,Precedent Dual (Low Heat),,28563,USD
TRANE,Paquetes,DSK060A3S0L003C*,Precedent (3-25 T)-Dual-Low Heat,Precedent Dual (Low Heat),,,USD
TRANE,Paquetes,DSK036A3S0M003C*,Precedent (3-25 T)-Dual-Medium Heat,Precedent Dual (Medium Heat),,28000,USD
TRANE,Paquetes,DSK048A3S0M003C*,Precedent (3-25 T)-Dual-Medium Heat,Precedent Dual (Medium Heat),,,USD
TRANE,Paquetes,DSK060A3S0M003C*,Precedent (3-25 T)-Dual-Medium Heat,Precedent Dual (Medium Heat),,,USD
TRANE,Paquetes,DSK036A3S0H003C*,Precedent (3-25 T)-Dual-HIgh Heat,Precedent Dual (High Heat),,28280,USD
TRANE,Paquetes,DSK048A3S0H003C*,Precedent (3-25 T)-Dual-HIgh Heat,Precedent Dual (High Heat),,28848,USD
TRANE,Paquetes,DSK060A3S0H003C*,Precedent (3-25 T)-Dual-HIgh Heat,Precedent Dual (High Heat),,,USD
TRANE,Paquetes,YSK036A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 36 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,24684,USD
TRANE,Paquetes,YSK036A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 36 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,25201,USD
TRANE,Paquetes,YSK048A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 48 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,24988,USD
TRANE,Paquetes,YSK048A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 48 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,25473,USD
TRANE,Paquetes,YSK060A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 60 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,26651,USD
TRANE,Paquetes,YSK060A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 60 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,27076,USD
TRANE,Paquetes,YSK072A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 72 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,33320,USD
TRANE,Paquetes,YSK072A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 72 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,34319,USD
TRANE,Paquetes,YSK090A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 90 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,36035,USD
TRANE,Paquetes,YSK090A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 90 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,37071,USD
TRANE,Paquetes,YSK102A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 102 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,37727,USD
TRANE,Paquetes,YSK102A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 102 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,38868,USD
TRANE,Paquetes,YSK120A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 120 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,40219,USD
TRANE,Paquetes,YSK120A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 120 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,41442,USD
TRANE,Paquetes,YSK150A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 150 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,47173,USD
TRANE,Paquetes,YSK150A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 150 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,48531,USD
TRANE,Paquetes,YSK180A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 180 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,72121,USD
TRANE,Paquetes,YSK180A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 180 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,74146,USD
TRANE,Paquetes,YSK210A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 210 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,73642,USD
TRANE,Paquetes,YSK210A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 210 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,75903,USD
TRANE,Paquetes,YSK240A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 240 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,77524,USD
TRANE,Paquetes,YSK240A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 240 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,79849,USD
TRANE,Paquetes,YSK300A3S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 300 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,86364,USD
TRANE,Paquetes,YSK300A4S0L003C*,Gas-Standard Efficiency-Symbio-Low Heat,Precedent Gas Std Eff Low H/ 300 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,88955,USD
TRANE,Paquetes,YSK036A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 36 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,25017,USD
TRANE,Paquetes,YSK036A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 36 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,25466,USD
TRANE,Paquetes,YSK048A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 48 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,25349,USD
TRANE,Paquetes,YSK048A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 48 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,25773,USD
TRANE,Paquetes,YSK060A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 60 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,26956,USD
TRANE,Paquetes,YSK060A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 60 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,27455,USD
TRANE,Paquetes,YSK072A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 72 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,33678,USD
TRANE,Paquetes,YSK072A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 72 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,34791,USD
TRANE,Paquetes,YSK090A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 90 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,36499,USD
TRANE,Paquetes,YSK090A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 90 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,37593,USD
TRANE,Paquetes,YSK102A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 102 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,38115,USD
TRANE,Paquetes,YSK102A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 102 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,39270,USD
TRANE,Paquetes,YSK120A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 120 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,40625,USD
TRANE,Paquetes,YSK120A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 120 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,41809,USD
TRANE,Paquetes,YSK150A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 150 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,47646,USD
TRANE,Paquetes,YSK150A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 150 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,49074,USD
TRANE,Paquetes,YSK180A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 180 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,72931,USD
TRANE,Paquetes,YSK180A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 180 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,75249,USD
TRANE,Paquetes,YSK210A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 210 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,74434,USD
TRANE,Paquetes,YSK210A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 210 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,76896,USD
TRANE,Paquetes,YSK240A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 240 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,78327,USD
TRANE,Paquetes,YSK240A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 240 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,80856,USD
TRANE,Paquetes,YSK300A3S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 300 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,87597,USD
TRANE,Paquetes,YSK300A4S0M003C*,Gas-Medium Heat,Precedent Gas Std Eff Med H/ 300 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,90114,USD
TRANE,Paquetes,YSK036A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 36 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,25267,USD
TRANE,Paquetes,YSK036A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 36 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,25781,USD
TRANE,Paquetes,YSK048A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 48 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,25686,USD
TRANE,Paquetes,YSK048A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 48 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,26141,USD
TRANE,Paquetes,YSK060A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 60 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,27262,USD
TRANE,Paquetes,YSK060A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 60 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,27828,USD
TRANE,Paquetes,YSK072A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 72 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,34151,USD
TRANE,Paquetes,YSK072A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 72 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,35364,USD
TRANE,Paquetes,YSK090A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 90 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,36919,USD
TRANE,Paquetes,YSK090A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 90 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,37982,USD
TRANE,Paquetes,YSK102A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 102 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,38491,USD
TRANE,Paquetes,YSK102A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 102 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,39801,USD
TRANE,Paquetes,YSK120A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 120 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,41226,USD
TRANE,Paquetes,YSK120A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 120 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,42463,USD
TRANE,Paquetes,YSK150A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 150 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,48136,USD
TRANE,Paquetes,YSK150A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 150 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,49580,USD
TRANE,Paquetes,YSK180A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 180 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,73903,USD
TRANE,Paquetes,YSK180A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 180 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,76272,USD
TRANE,Paquetes,YSK210A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 210 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,75405,USD
TRANE,Paquetes,YSK210A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 210 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,77636,USD
TRANE,Paquetes,YSK240A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 240 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,79074,USD
TRANE,Paquetes,YSK240A4S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 240 MBH / 440 V / R-454B / Symbio Control / BACnet Comm,,81651,USD
TRANE,Paquetes,YSK300A3S0H003C*,Gas-High Heat,Precedent Gas Std Eff High H/ 300 MBH / 220 V / R-454B / Symbio Control / BACnet Comm,,88637,USD
